          (   8,    9) (   9,    8) (   7,    4) (   6,    8) (   8,    8) (   7,    8) (   8,    9) (   9,    7) (   8,    7) (   8,    8)
          (   9,    7) (   9,    9) (   7,    8) (   8,    9) (   9,    9) (   7,    8) (   9,    8) (   8,    9) (   8,    9) (   8,    8)
          (   9,    9) (   8,    9) (   8,    9) (   7,    8) (   7,    6) (   8,    8) (   7,    8) (   8,    9) (   9,    8) (   9,    9)
          (   8,    9) (   8,    7) (   9,    8) (   9,    9) (   7,    9) (   9,    8) (   8,    8) (   9,    6) (   9,    7) (   9,    9)
          (   8,    8) (   9,    8) (   7,    9) (   9,    8) (   8,    8) (   8,    8) (   7,    8) (   7,    8) (   8,    8) (   9,    7)
          (   8,    8) (   8,    9) (   8,    9) (   7,    9) (   9,    8) (   8,    6) (   9,    7) (   9,    7) (   9,    9) (   8,    9)
          (   9,    8) (   7,    8) (   9,    8) (   7,    8) (   8,    8) (   7,    8) (   9,    6) (   7,    7) (   8,    9) (   8,    8)
          (   8,    8) (   8,    7) (   9,    9) (   8,    9) (   9,    8) (   9,    7) (   9,    8) (   7,    8) (   9,    7) (   9,    9)
          (   8,    8) (   9,    8) (   8,    9) (   7,    8) (   7,    7) (   7,    8) (   9,    9) (   8,    9) (   9,    8) (   7,    8)
          (   7,    9) (   8,    8) (   9,    6) (   8,    9) (   9,    8) (   7,    7) (   9,    7) (   7,    7) (   7,    7) (   9,    9)
          (   9,    8) (   8,    9) (   9,    7) (   9,    7) (   7,    9) (   7,    9) (   9,    8) (   9,    9) (   8,    6) (   8,    6)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
         
node   9 sent_total   6139  recv_total   6120

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (  10,    2) (  10,    2) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,    9) (  10,   10) (  10,    9) (  10,    9) (   8,    9) (   9,    9) (   9,   10) (   9,   10)
          (   9,    8) (  10,    9) (  10,   10) (  10,    9) (  10,   10) (  10,    9) (  10,    8) (   8,    9) (   7,    9) (   9,    8)
          (  10,    9) (   9,    9) (   8,   10) (   7,    9) (   8,   10) (  10,   10) (  10,    9) (  10,    8) (  10,    9) (   8,   10)
          (  10,    9) (   9,    9) (   8,    9) (   9,    7) (   9,   10) (   9,   10) (   8,    9) (  10,    9) (  10,   10) (  10,    8)
          (   9,   10) (   9,    8) (  10,   10) (  10,    9) (   9,   10) (   9,   10) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (  10,   10) (   9,   10) (   9,    7) (  10,    8) (  10,    9) (   8,    8) (   8,    6) (   9,    8) (   9,    9) (   9,    8)
          (   6,    9) (   9,    8) (   8,    9) (   9,    9) (   7,    7) (  10,    9) (   9,    9) (  10,    9) (   9,    7) (  10,    9)
          (  10,    7) (   7,    9) (   9,    9) (   9,    8) (   7,    9) (   9,    7) (   9,    8) (   9,    8) (   9,    8) (   7,    8)
          (   9,    9) (   9,    9) (   8,    9) (   8,    9) (   7,    8) (   7,    7) (   9,    7) (   9,    9) (   8,    9) (   8,    6)
          (   9,    7) (   9,    9) (   8,    8) (   9,    8) (   9,    9) (   8,    8) (   8,    7) (   6,    9) (   8,    8) (   8,    9)
          (   9,    6) (   9,    7) (   8,    8) (   8,    9) (   7,    9) (   9,    6) (   9,    9) (   8,    9) (   9,    9) (   8,    9)
          (   9,    7) (   7,    9) (   9,    8) (   9,    9) (   8,    7) (   8,    9) (   5,    6) (   9,    9) (   8,    9) (   9,    7)
          (   9,    9) (   7,    8) (   9,    9) (   8,    6) (   8,    7) (   9,    7) (   8,    9) (   9,    9) (   8,    7) (   7,    7)
          (   9,    7) (   8,    9) (   7,    8) (   8,    9) (   9,    8) (   8,    9) (   5,    9) (   9,    7) (   8,    7) (   9,    8)
          (   9,    8) (   6,    8) (   9,    8) (   9,    8) (   9,    8) (   9,    8) (   7,    7) (   9,    9) (   9,    9) (   9,    9)
          (   9,    8) (   8,    9) (   8,    7) (   9,    7) (   9,    9) (   7,    8) (   9,    7) (   9,    8) (   9,    9) (   8,    8)
          (   8,    9) (   8,    7) (   7,    8) (   8,    8) (   9,    7) (   9,    7) (   9,    9) (   7,    9) (   8,    6) (   7,    8)
          (   8,    9) (   8,    8) (   9,    9) (   6,    9) (   9,    6) (   7,    9) (   9,    8) (   8,    6) (   9,    9) (   8,    7)
          (   9,    8) (   9,    8) (   9,    8) (   8,    8) (   8,    9) (   9,    7) (   9,    8) (   8,    9) (   8,    8) (   9,    9)
          (   8,    9) (   8,    8) (   6,    8) (   8,    9) (   8,    8) (   8,    9) (   7,    8) (   8,    8) (   8,    9) (   9,    9)
          (   7,    8) (   6,    9) (   6,    7) (   8,    8) (   7,    8) (   8,    9) (   9,    9) (   8,    8) (   7,    8) (   9,    8)
          (   8,    9) (   9,    8) (   7,    9) (   9,    9) (   8,    6) (   8,    8) (   7,    8) (   7,    7) (   9,    9) (   9,    9)
          (   7,    9) (   8,    7) (   7,    8) (   7,    8) (   7,    6) (   8,    9) (   8,    8) (   9,    9) (   9,    8) (   9,    8)
          (   9,    8) (   8,    9) (   8,    8) (   7,    8) (   9,    7) (   7,    6) (   8,    8) (   9,    9) (   8,    6) (   7,    9)
          (   9,    9) (   8,    9) (   6,    8) (   8,    7) (   9,    9) (   8,    9) (   7,    7) (   7,    9) (   7,    8) (   7,    9)
          (   7,    6) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
         
node  10 sent_total   6161  recv_total   6127

